urdu,transliteration,count
عزّ و ناز,((izz-o-naaz,1
نیّر,nayyar,1
معرض,ma((ri.z,1
سحری,sa;harii,1
بد تر,bad-tar,1
تاراج,taaraaj,1
عالی گہر,((aalii-guhar,1
پرورش,parvarish,1
نغمہ سرا,na;gmah-saraa,1
برّش,burrish,1
جائیو,jaa))iyo,1
کرشمہ,kirishmah,1
پا بستگی,paa-bastagii,1
زہر آب,zahr-aab,1
غرّہ,;garrah,1
تلخی,tal;xii,1
ملخ,mala;x,1
گل افشانی,gul-afshaanii,1
اتّفاقی,ittifaaqii,1
شایان,shaayaan,1
بادہ و ساغر,baadah-o-saa;gar,1
لوح,lau;h,1
لشکر,lashkar,1
نیم جان,niim-jaan,1
فردوس,firdaus,1
شرمندگی,sharmindagii,1
انگیز,angez,1
پہنچانا,pahu;nchaanaa,1
خورشید,;xvurshed,1
پیوند,paivand,1
چاہو,chaaho,1
سیر و تماشا,sair-o-tamaashaa,1
خفقانی,;xafaqaanii,1
تماشا دوست,tamaashaa-dost,1
بد آموزی,bad-aamozii,1
رنتا,rantaa,1
تمکین آزما,tamkiin-aazmaa,1
شیون,shevan,1
رندان,rindaan,1
دھوتا,dhotaa,1
کنگر,kungur,1
انفعال,infa((aal,1
منکر,munkir,1
چکیدن,chakiidan,1
سلیمان جاہ,sulaimaan-jaah,1
خاموش,;xaamosh,1
آزردگی,aazurdagii,1
نو خیز,nau-;xez,1
صد ہزار,.sad-hazaar,1
بدر,badr,1
جاودان,jaavidaan,1
کشادہ,kushaadah,1
نقّاش,naqqaash,1
دین دار,diin-daar,1
نفی,nafii,1
عتاب,((itaab,1
تتار,tataar,1
نا عاقبت اندیش,naa-((aaqibat-andesh,1
آب رو,aab-ruu,1
نگین,nagiin,1
ارزاں,arzaa;n,1
اصنام,a.snaam,1
سیہ خانہ,siyah-;xaanah,1
عقیدہ,((aqiidah,1
لٹتنا,lu;ttnaa,1
پھول,phuul,1
چرانا,churaanaa,1
نزول,nuzuul,1
مزدور,mazduur,1
گل باز,gul-baaz,1
تپاک,tapaak,1
خم کدہ,;xum-kadah,1
نا کردہ,naa-kardah,1
کیش,kesh,1
وفا خوردہ,vafaa-;xvurdah,1
نا شگفتہ,naa-shiguftah,1
سختی کشان,sa;xtii-kashaan,1
بخش,ba;xsh,1
فسون,fusuun,1
وجد,vajd,1
گلبانگ,gulbaa;ng,1
اعضا,a((.zaa,1
دل کش,dil-kash,1
طرز و روش,:tarz-o-ravish,1
انفعال,infi((aal,1
آفتاب پرست,aaftaab-parast,1
خدائی,;xudaa))ii,1
تن آسانی,tan-aasaanii,1
چٹکنا,cha;taknaa,1
مذکور,ma;zkuur,1
دوام,davaam,1
اخلاص,i;xlaa.s,1
نالہ فرسا,naalah-farsaa,1
روانہ,ravaanah,1
ستائش,sataa))ish,1
پند,pand,1
گرد باد,gird-baad,1
حباب,;habaab,1
مراد,muraad,1
ردّ,radd,1
نفس پرور,nafas-parvar,1
بے بہرہ,be-bahrah,1
سنگ آمدہ,sang-aamadah,1
معزولی,ma((zuulii,1
ناچنا,naachnaa,1
خوش و نا خوش,;xvush-o-naa-;xvush,1
مسجود,masjuud,1
بیگانہ,begaanah,1
نصیر,na.siir,1
سامان طراز,saamaan-:taraaz,1
نظّارگی,na:z:zaaragii,1
آب و گل,aab-o-gil,1
بہائی,bahaa))ii,1
چشم و گوش,chashm-o-gosh,1
پاسخ,paasu;x,1
مقبول,maqbuul,1
پری رخ,parii-ru;x,1
یاس خیز,yaas-;xez,1
افشردہ,afshardah,1
چکّر,chakkar,1
رہبر,rahbar,1
طہور,:tahuur,1
شہادت,shahaadat,1
بے پر و بالی,be-par-o-baalii,1
منصور,man.suur,1
ذوق فزا,;zauq-fizaa,1
دیدار جو,diidaar-jo,1
کروگے,karoge,1
کاغض,kaa;ga.z,1
رنگ و ساز,rang-o-saaz,1
ضرر,.zarar,1
سفیدی,safedii,1
ہوجو,huujo,1
بے شیرازہ,be-shiiraazah,1
نوحہ خوان,nau;hah-;xvaan,1
بہادر,bahaadur,1
معاف,mu((aaf,1
فتنہ خو,fitnah-;xuu,1
انا ال بحر,anaa-al-ba;hr,1
گناہگار,gunaahgaar,1
خنجر آزما,;xanjar-aazmaa,1
سنم پرست,sanam-parast,1
مریم,maryam,1
دائم ال حبس,daa))im-ul-;habs,1
سینکڑ,sai;nka;r,1
باگ,baag,1
یک جنبش,yak-junbish,1
پہ,pih,1
کھو,kho,1
فسانہ خوانی,fasaanah-;xvaanii,1
م آل,ma-aal,1
کوشش,koshish,1
سر نگون,sar-niguun,1
سر منزل,sar-manzil,1
صاف,.saaf,1
پس,pas,1
انصاف,in.saaf,1
مردانہ,mardaanah,1
غازہ,;gaazah,1
ستم ظریف,sitam-:zariif,1
شب و روز,shab-o-roz,1
طرب انشا,:tarab-inshaa,1
امّت,ummat,1
شہریار,shahryaar,1
نیش,nesh,1
بے ربطی,be-rab:tii,1
بت شکنی,but-shikanii,1
کاف,kaaf,1
تیغ و کفن,te;g-o-kafan,1
نیستان,nayastaan,1
خان مان خراب,;xaan-maan-;xaraab,1
تقلید,taqliid,1
مائدہ,maa))idah,1
تنکا,tinkaa,1
نعل بہا,na((l-bahaa,1
رو کشی,ruu-kashii,1
خار خار,;xaar-;xaar,1
خو کردہ,;xuu-kardah,1
سخن ور,su;xan-var,1
فرض,far.z,1
نو آموز,nau-aamoz,1
نم,nam,1
فوجداری,faujdaarii,1
تکیہ گاہ,takyah-gaah,1
حائل,;haa))il,1
رو شناس,ruu-shinaas,1
پھونکنا,phuu;nknaa,1
وصل و یاد,va.sl-o-yaad,1
گنجفہ باز,ganjifah-baaz,1
ناسور,naasuur,1
امن,amn,1
تقویٰ,taqv;aa,1
بد عہدی,bad-((ahdii,1
کندھا,kandhaa,1
آمد آمد,aamad-aamad,1
کمند,kamand,1
حسن پرستی,;husn-parastii,1
آشتی,aashtii,1
خاک انداز,;xaak-andaaz,1
عشرت گہ,((ishrat-gah,1
غزل سرا,;gazal-saraa,1
رسم و راہ,rasm-o-raah,1
شنیدن,shuniidan,1
غم ناک,;gam-naak,1
معدن,ma((dan,1
کشاد,kushaad,1
اسامی,asaamii,1
جوّالہ,javvaalah,1
کشاد و بست,kushaad-o-bast,1
حجراں,;hijraa;n,1
مقدّر,muqaddar,1
نار,naar,1
سطح,sa:t;h,1
نا انصاف,naa-in.saaf,1
خستہ تن,;xastah-tan,1
حرکت,;harakat,1
ترانہ,taraanah,1
قیس و کوہکن,qais-o-kohkan,1
ٹکڑا,;tuk;raa,1
شہود,shuhuud,1
آغوش کشائی,aa;gosh-kushaa))ii,1
محال,mu;haal,1
بجھانا,bujhaanaa,1
پکڑنا,pak;rnaa,1
طومار,:tuumaar,1
برائے,baraa))e,1
دل و دست,dil-o-dast,1
غمزہ و عشوہ و ادا,;gamzah-o-((ishvah-o-adaa,1
در خور,dar-;xvar,1
یک عالم و عالم,yak-((aalam-o-((aalam,1
اوک,ok,1
خرابات,;xaraabaat,1
چور,chor,1
حدیث,;hadii;s,1
مجموعہ,majmuu((ah,1
نقشا,naqshaa,1
بے خروش,be-;xarosh,1
قمار خانہ,qimaar-;xaanah,1
دل ستانی,dil-sitaanii,1
غلط بردار,;gala:t-bardaar,1
مہمان,mihmaan,1
نا امّیدواری,naa-ummiidvaarii,1
عقوبت,((uquubat,1
پنبہ آگین,punbah-aagiin,1
غم گساری,;gam-gusaarii,1
رقص,raq.s,1
آبلہ,aablah,1
عتاب,((ataab,1
ذہن,;zahn,1
سست رو,sust-ruu,1
زعم,za((m,1
کھوئے,kho))e,1
جاؤگے,jaa))oge,1
مزار,mazaar,1
بے دماغ,be-dimaa;g,1
سر کش,sar-kash,1
نافہ,naafah,1
نشیب و فراز,nasheb-o-faraaz,1
خاکستر و بلبل,;xaakistar-o-bulbul,1
شیشہ باز,shiishah-baaz,1
چھوڑیں‌گے,chho;re;nge,1
بے خودی و ہشیاری,be-;xvudii-o-hushyaarii,1
رعنائی,ra((naa))ii,1
رہ و ستم,rah-o-sitam,1
شکوہ سنج,shikvah-sanj,1
شعلہ بار,shu((lah-baar,1
اعمار,a((maar,1
رخش,ra;xsh,1
حمزہ,;hamzah,1
کھرا,kharaa,1
ٹیڑھا,;te;rhaa,1
نوحہ گر,nau;hah-gar,1
رسوم,rusuum,1
طمع,:tama((,1
ادب,adab,1
برق خرام,barq-;xiraam,1
سلطنت,sul:tanat,1
چوری,chorii,1
صفات,.sifaat,1
سر گرانی,sar-giraanii,1
چین,chain,1
پنہانی,pinhaanii,1
مہر گیا,mihr-giyaa,1
من جملہ,min-jumlah,1
نا یافت,naa-yaaft,1
نکمّا,nikammaa,1
رنگارنگ,rangaarang,1
اختلاط,i;xtilaa:t,1
ناصیہ فرسا,naa.siyah-farsaa,1
مصاحب,mu.saa;hib,1
مغنّی,mu;gannii,1
خزانی,;xizaanii,1
خوش حال,;xvush-;haal,1
خون نابہ فشان,;xuun-naabah-fishaan,1
ختم,;xatm,1
گنوانا,ga;nvaanaa,1
وجود و عدم,vujuud-o-((adam,1
بیربطی,berab:tii,1
گران باری,giraan-baarii,1
روداد,ruudaad,1
دست و پا,dast-o-paa,1
معشوقی و بے حوصلگی,ma((shuuqii-o-be-;hau.salagii,1
طبیعتوں,:tabii((ato;n,1
آب جو,aab-juu,1
تفرقہ,tafriqah,1
اوراق,auraaq,1
مے پرست,mai-parast,1
بے عشق,be-((ishq,1
سلوانا,silvaanaa,1
سر پنجہ,sar-panjah,1
جتنی,jitnii,1
پری چہرہ,parii-chahrah,1
شائبہ,shaa))ibah,1
بے پردہ,be-pardah,1
جنگل,jangal,1
سمجھیو,samajhyo,1
شاعر,shaa((ir,1
بیباکی و گستاخی,bebaakii-o-gustaa;xii,1
ارم,iram,1
صاعقہ و شعلہ و سیماب,.saa((iqah-o-shu((lah-o-siimaab,1
جرئت,jur))at,1
ذلیل,;zaliil,1
جنون علامت,junuun-((alaamat,1
ناگہانی,naagahaanii,1
مسرّت,musarrat,1
چین,chiin,1
آرمیدگی,aaramiidagii,1
ز بسکہ,z-baskih,1
نمو,numuu,1
بے طلب,be-:talab,1
مقدار,miqdaar,1
ملاقات,mulaaqaat,1
کباب,kabaab,1
شدّت,shiddat,1
خجلت,;xajlat,1
گل دستہ,gul-dastah,1
نکتہ دان,nuktah-daan,1
نسیہ و نقد,nisyah-o-naqd,1
ہوجیو,huujiyo,1
سیہ پوش,siyah-posh,1
تنک آبی,tunuk-aabii,1
بے خود,be-;xvud,1
مہجور,mahjuur,1
زمزمہ,zamzamah,1
برش کال,barsh-kaal,1
جھاڑنا,jhaa;rnaa,1
فضا,fa.zaa,1
جان ستان,jaan-sitaan,1
مدّعیٰ,mudda((;aa,1
خون نابہ,;xuun-naabah,1
شرف,sharaf,1
آئینہ داری,aa))iinah-daarii,1
دکان,dukaan,1
ذاہر,;zaahir,1
جام و سبو,jaam-o-subuu,1
نجوم,nujuum,1
مرض,mara.z,1
نیم کش,niim-kash,1
ترسنا,tarasnaa,1
لکد کوب,lakad-kob,1
قویٰ,quv;aa,1
چارہ گر,chaarah-gar,1
بادبان,baadbaan,1
در ہوا,dar-havaa,1
عنان گسیختہ,((inaan-guse;xtah,1
محتاج,mu;htaaj,1
مہشر,mahshar,1
شجر,shajar,1
وا ماندگیان,vaa-maa;ndagiyaan,1
نظّارہ و خیال,na:z:zaarah-o-;xayaal,1
چبھو,chubho,1
اشتیاق انگیز,ishtiyaaq-angez,1
سلام,salaam,1
سینہ گداز,siinah-gudaaz,1
دادہ,daadah,1
گرانی,giraanii,1
پیغارہ جو,pai;gaarah-juu,1
محمل,ma;hmil,1
مریض,marii.z,1
عذاب,((a;zaab,1
چار موج,chaar-mauj,1
مجلس فروز,majlis-furoz,1
جگر داری,jigar-daarii,1
اجابت,ijaabat,1
شامت,shaamat,1
توڑا,to;raa,1
سر تا پا,sar-taa-paa,1
عنبریں,((anbarii;n,1
وضع,va.z((,1
بازو,baazuu,1
پیر زن,piir-zan,1
غارت گری,;gaarat-garii,1
باختن,baa;xtan,1
جان سپاری,jaan-sipaarii,1
بام,baam,1
نجات,nijaat,1
رہا,rihaa,1
بے پناہ,be-panaah,1
روکے,roke,1
پیوستہ,paivastah,1
اختر شماری,a;xtar-shumaarii,1
نباتی,nabaatii,1
خواہشے,;xvaahishe,1
پردہ دار,pardah-daar,1
حمّام,;hammaam,1
بے بنیاد,be-bunyaad,1
گرم بازار,garm-baazaar,1
گلو,guluu,1
عیما,((iimaa,1
مقطع,maq:ta((,1
شرع و آئین,shar((-o-aa))iin,1
اشیا,ashyaa,1
غم گسار,;gam-gusaar,1
پردا,pardaa,1
سرشک آلودہ,sirishk-aaluudah,1
یک افغان,yak-af;gaan,1
ورق گردانی,varaq-gardaanii,1
موحّد,muva;h;hid,1
بیدار,bedaar,1
قیاس,qiyaas,1
نیم شبی,niim-shabii,1
خون شدہ,;xuun-shudah,1
معذور,ma((;zuur,1
لاغر,laa;gar,1
مجال,majaal,1
روش و مستی,ravish-o-mastii,1
فسردگی,fusurdagii,1
قطرہ و موج و حباب,qa:trah-o-mauj-o-;hubaab,1
تمکین و ضبط,tamkiin-o-.zab:t,1
ظلمت کدہ,:zulmat-kadah,1
یادگار,yaadgaar,1
خانہ ویران سازی,;xaanah-viiraan-saazii,1
ضوق,.zauq,1
فتیلہ,fatiilah,1
تہمت کش,tuhmat-kash,1
معمورے,ma((muure,1
موجود,maujuud,1
مدام,mudaam,1
باد و بہ,baad-o-bah,1
قلزم آشامی,qulzum-aashaamii,1
نزدیک,nazdiik,1
ناز و غمزہ,naaz-o-;gamzah,1
عربدہ جو,((arbadah-juu,1
کوس,kos,1
دل و جگر,dil-o-jigar,1
صد جلوہ,.sad-jalvah,1
دوشینہ,doshiinah,1
ولی,valii,1
روندنا,rau;ndnaa,1
بد خواہ,bad-;xvaah,1
مضمحل,mu.zma;hil,1
خاکستر نشینی,;xaakistar-nishiinii,1
معشوق فریبی,ma((shuuq-farebii,1
صد نظر,.sad-na:zar,1
تمکین و ہوش,tamkiin-o-hosh,1
آس,aas,1
پھوڑ,pho;r,1
دشواری,dushvaarii,1
شہپر,shahpar,1
محرم,ma;hram,1
پر شور,pur-shor,1
سیماب,siimaab,1
ابرام,ibraam,1
راہ نما,raah-numaa,1
بادہ آشامی,baadah-aashaamii,1
تند خو,tund-;xuu,1
پشیمان,pashemaan,1
دھوکے,dhoke,1
خانہ خرابی,;xaanah-;xaraabii,1
بے حوصلگی,be-;hau.slagii,1
ذریعہ,;zarii((ah,1
زوال,zavaal,1
سادہ,saadah,1
مہر و مہ,mihr-o-mah,1
بھائی,bhaa))ii,1
بچھانا,bichhaanaa,1
اہتزاز,ihtizaaz,1
سخت جانی,sa;xt-jaanii,1
افگار,afgaar,1
برسنا,barasnaa,1
مردمک,mardumak,1
دوڑانا,dau;raanaa,1
مفلس,muflis,1
سوال و جواب,savaal-o-javaab,1
غم و شادی,;gam-o-shaadii,1
راگ,raag,1
ندامت,nadaamat,1
عیوب,((uyuub,1
راس,raas,1
خدا پرست,;xudaa-parast,1
آتشین,aatishiin,1
وا رستہ,vaa-rastah,1
استواری,ustuvaarii,1
سمجھاونا,samjhaavnaa,1
بہنا,bahnaa,1
درون,daruun,1
سلطان,sul:taan,1
دستار,dastaar,1
گاڑھو,gaa;rho,1
اطفال,a:tfaal,1
نشاط آہنگ,nashaa:t-aahang,1
بائث,baa))i;s,1
راہرو,raahrau,1
جھوٹ,jhuu;t,1
رتبہ,rutbah,1
بستانی,bustaanii,1
کار گر,kaar-gar,1
قبلہ نما,qiblah-numaa,1
سلک,silk,1
مضمر,mu.zmar,1
پر گل,pur-gul,1
ورع,vara((,1
فتنہ و فساد,fitnah-o-fasaad,1
ریش,resh,1
گرداب,girdaab,1
سر بر,sar-bar,1
عادت,((aadat,1
بے جرم,be-jurm,1
صد گونہ,.sad-guunah,1
جاگیر,jaagiir,1
ہوگی,hogii,1
پھنسانا,pha;nsaanaa,1
لام,laam,1
بے آبرو,be-aabruu,1
سنگین,sangiin,1
آب دار,aab-daar,1
ملنا,malnaa,1
گریز پا,gurez-paa,1
وحشت خرامی,va;hshat-;xiraamii,1
سیہ مست,siyah-mast,1
لب تشنہ,lab-tishnah,1
تیوری,tevarii,1
شورش,shorish,1
زوال آمادہ,zavaal-aamaadah,1
سر مستیی,sar-mastiii,1
عل؛ای ال رغم,((al;ii-al-ra;gm,1
قط,qa:t,1
آشفتہ نوا,aashuftah-navaa,1
مہر وش,mihr-vash,1
فشار,fashaar,1
سرشتہ داری,sarishtah-daarii,1
عشق و نا گزیر,((ishq-o-naa-guziir,1
وفور,vufuur,1
سر ب سر,sar-ba-sar,1
ماجرا,maajraa,1
جمعیّت,jam((iyyat,1
خانہ ویران ساز,;xaanah-viiraan-saaz,1
بوتے,bote,1
کافی,kaafii,1
زیر بار,zer-baar,1
راہ و رسم,raah-o-rasm,1
گزشتہ,guzashtah,1
مواخذہ,muvaa;xa;zah,1
کیفییت,kaifiiyat,1
جوان مرگ,javaan-marg,1
غریباں,;gariibaa;n,1
طفلان,:tiflaan,1
حاجت مند,;haajat-mand,1
تشنہ کام,tishnah-kaam,1
پ,pa,1
غم خانہ,;gam-;xaanah,1
گز,gaz,1
کشور,kishvar,1
کھینچو,khe;ncho,1
رنجوری,ranjuurii,1
ستم و جور,sitam-o-jor,1
فقیر,faqiir,1
کلیجا,kalejaa,1
اہم,aham,1
سیاست,siyaasat,1
لیالی,liyaalii,1
پیاس,pyaas,1
پچ,pach,1
لگن,lagan,1
ابرو,abruu,1
بے دست و پائی,be-dast-o-paa))ii,1
تجدید,tajdiid,1
کواکب سپہ و مہر علم,kavaakib-sipah-o-mihr-((alam,1
آئنہ خانہ,aa))inah-;xaanah,1
واژ گون,vaazh-guun,1
غریب نواز,;gariib-navaaz,1
بیماری,biimaarii,1
خطّ و خال,;xa:t:t-o-;xaal,1
شق,shaq,1
نو بہار,nau-bahaar,1
آہن,aahan,1
چھری,chhurii,1
غرقہ,;garqah,1
زیاد,ziyaad,1
در پ,dar-pa,1
لالہ و گل و نسرین,laalah-o-gul-o-nasriin,1
قے,qai,1
نوید,naviid,1
بے دوا,be-davaa,1
کانٹا,kaa;n;taa,1
طبع,:tab((,1
نای و نوش,naay-o-nosh,1
مشتمل,mushtamil,1
بے شمع,be-sham((a,1
آزادوں,aazaado;n,1
نالہ فرسائی,naalah-farsaa))ii,1
اخفا,i;xfaa,1
فرقت,farqat,1
خو گر,;xuu-gar,1
خرقہ و سجّادہ,;xirqah-o-sajjaadah,1
تصویر نما,ta.sviir-numaa,1
خود آرائی,;xvud-aaraa))ii,1
حسود,;hasuud,1
جدائی,judaa))ii,1
شفق آلودہ,shafaq-aaluudah,1
پر پیچ و خم,pur-pech-o-;xam,1
چاہ,chaah,1
بط,ba:t,1
عشق و مزدوری,((ishq-o-mazduurii,1
پر شکن,pur-shikan,1
مہ طلعت,mah-:tal((at,1
سنجاب,sanjaab,1
پرستاری,parastaarii,1
آسمانی,aasmaanii,1
صحرا دست گاہ و قطرہ,.sa;hraa-dast-gaah-o-qa:trah,1
دل جمعی,dil-jam((ii,1
کسب,kasb,1
غسل,;gusl,1
اردی,urdii,1
رہ و رسم,rah-o-rasm,1
سرشک,sirishk,1
مدّعی و دیدہ,mudda((ii-o-diidah,1
پشت خار,pusht-;xaar,1
آتش دیدہ,aatish-diidah,1
وا گردیدہ,vaa-gardiidah,1
ہم نامی,ham-naamii,1
نغمہ سنج,na;gmah-sanj,1
اقامت,iqaamat,1
نیند,niind,1
خاتم,;xaatim,1
خانقاہ,;xaanaqaah,1
غلط انداز,;gala:t-andaaz,1
حسرت سنج,;hasrat-sanj,1
کم آزار,kam-aazaar,1
ڈھانپنا,;dhaa;npnaa,1
نقش و نگار,naqsh-o-nigaar,1
موج زن,mauj-zan,1
اعتقاد,i((tiqaad,1
بعد,bu((d,1
بزرگ,buzurg,1
بھوں,bho;n,1
دل و دیدہ,dil-o-diidah,1
مطلق,ma:tlaq,1
ارمغاں,armu;gaa;n,1
قصور,qa.suur,1
اندھیری,a;ndherii,1
کفیل,kafiil,1
طنّاز,:tannaaz,1
بو,bo,1
قدح خوار,qada;h-;xvaar,1
نازکی,naazukii,1
سمند,samand,1
روبکار,ruubkaar,1
بکنا,biknaa,1
تاکے,taake,1
دشنہ و خنجر,dashnah-o-;xanjar,1
لعل,la((l,1
وا شد,vaa-shud,1
ہم نشین,ham-nishiin,1
سبک دست,subuk-dast,1
نمک پاش,namak-paash,1
برشکال,barshkaal,1
شیخ و برہمن,shai;x-o-barhaman,1
خونین نوا,;xuuniin-navaa,1
مستانہ,mastaanah,1
حریص,;harii.s,1
لگاونا,lagaavnaa,1
حل,;hall,1
غالیہ مو,;gaaliyah-mo,1
رسم و رہ,rasm-o-rah,1
ذمّہ,;zimmah,1
بنات ال نعش,banaat-ul-na((sh,1
با وجود,baa-vujuud,1
شاہنشاہ,shaahinshaah,1
سر گران,sar-giraan,1
درد مند,dard-mand,1
سوزش,sozish,1
کشش,kashash,1
ناب,naab,1
لڑکپن,la;rakpan,1
یکتائی,yaktaa))ii,1
راہ گزر,raah-guzar,1
سوچ,soch,1
تشنہ کامی,tishnah-kaamii,1
ریزش,rezish,1
مزاج,mizaaj,1
صریر,.sariir,1
وحدت,va;hdat,1
خال,;xaal,1
خام,;xaam,1
ہونگی,ho;ngii,1
زعم,zu((m,1
سیّارہ,saiyaarah,1
بے منّت,be-minnat,1
صنم کدہ,.sanam-kadah,1
بے در و دیوار,be-dar-o-diivaar,1
ہدیہ,hadyah,1
ناک,naak,1
حرام,;haraam,1
خوشتر,;xvushtar,1
شرط,shar:t,1
باغ بان و کف,baa;g-baan-o-kaf,1
فسون گر,fusuun-gar,1
بے حس,be-;his,1
مقرّر,muqarrar,1
ملت,millat,1
اچھلنا,uchhalnaa,1
امّید,ummiid,1
افسون,afsuun,1
شیفتگی,sheftagii,1
افسوس,afsuus,1
سادگی و پرکاری,saadagii-o-purkaarii,1
سر نامہ,sar-naamah,1
نبرد پیشہ,nabard-peshah,1
نیم روز,niim-roz,1
مشہور,mashhuur,1
بے کار,be-kaar,1
جلانا,jalaanaa,1
نے,nai,1
ہفت,haft,1
آغوش کشا,aa;gosh-kushaa,1
عطر,((i:tr,1
افشردن,afshurdan,1
دل آزردگان,dil-aazurdagaan,1
خالق,;xaaliq,1
نکتہ چین,nuktah-chiin,1
صلے,.sile,1
دور دراز,duur-daraaz,1
جان گسل,jaan-gusil,1
ترکش,tarkash,1
انکار,inkaar,1
بچّا,bachchaa,1
جان فزا,jaan-fizaa,1
چھدنا,chhidnaa,1
یک شہر,yak-shahr,1
پیش دستی,pesh-dastii,1
پرستش,parastish,1
داغ سامان,daa;g-saamaan,1
بے باک,be-baak,1
ابر و شب,abr-o-shab,1
قدیم,qadiim,1
احتیاط,i;htiyaa:t,1
آلودہ,aaluudah,1
پردہ سنج,pardah-sanj,1
سر چشمہ,sar-chashmah,1
فسان,fasaan,1
باغ بان,baa;g-baan,1
بقا,baqaa,1
پر عربدہ,pur-((arbadah,1
جسم,jism,1
باتوں,baato;n,1
ز بس,z-bas,1
سلسلہ,silsilah,1
لطمہ,la:tmah,1
کرشمہ,karishmah,1
زیست,ziist,1
فتراک,fitraak,1
قدّ,qadd,1
گہ و بے گہ,gah-o-be-gah,1
رہائی,rihaa))ii,1
ناز و ادا,naaz-o-adaa,1
خداوند,;xudaavand,1
بعید,ba((iid,1
مکین,makiin,1
مشکل پسند,mushkil-pasand,1
پیشہ,peshah,1
وظیفہ خوار,va:ziifah-;xvaar,1
جرئت آزما,jur))at-aazmaa,1
خانہ زاد,;xaanah-zaad,1
ابر و باد,abr-o-baad,1
آہ و فریاد,aah-o-faryaad,1
عقل,((aql,1
ہوا خواہی,havaa-;xvaahii,1
عزم,((azm,1
غفلت شعاری,;gaflat-shi((aarii,1
شکر,shukr,1
رقم,raqam,1
باغ بانی,baa;g-baanii,1
لعل و گہر,la((l-o-guhar,1
آفاق,aafaaq,1
راحت طلبی,raa;hat-:talabii,1
بے پرتو,be-partav,1
اختراع,i;xtiraa((,1
سبزہ زار,sabzah-zaar,1
بے داد فن,be-daad-fan,1
بے مدّعا,be-mudda((aa,1
پرکار,purkaar,1
بانگ,baa;ng,1
دریغا,dare;gaa,1
چاہنے والا,chaahne-vaalaa,1
مقابل و دعوا,muqaabil-o-da((vaa,1
گلفام,gulfaam,1
کاغذی,kaa;ga;zii,1
چنگ,chang,1
نہال,nihaal,1
شادمانی,shaadmaanii,1
طعنوں,:ta((no;n,1
نیم باز,niim-baaz,1
تلاش,talaash,1
آتش افشانی,aatish-afshaanii,1
سبک,subuk,1
ہیچ مدانی,hech-madaanii,1
ہم نفس,ham-nafas,1
سروش,sarosh,1
برد,bard,1
گہر بار,guhar-baar,1
فتح,fat;h,1
دوری,duurii,1
سرو قد,sarv-qad,1
سلیمان,sulaimaan,1
بے خوابی,be-;xvaabii,1
زبونی,zabuunii,1
مہر و ماہ,mihr-o-maah,1
خون نابہ مشرب,;xuun-naabah-mashrab,1
دروازہ,darvaazah,1
معاش,ma((aash,1
پھندے,phande,1
مرثیہ,mar;siyah,1
بر خوردار,bar-;xvurdaar,1
این,iin,1
چالاک,chaalaak,1
آنسو,aa;nsuu,1
زود پشیمان,zuud-pashemaan,1
بلغمی,bal;gamii,1
گوشت,gosht,1
سمائی,samaa))ii,1
از دست رفتہ,az-dast-raftah,1
مے و نغمہ,mai-o-na;gmah,1
خدا ساز,;xudaa-saaz,1
ستم ایجاد,sitam-iijaad,1
بوجھ,bojh,1
یاس و امّید,yaas-o-ummiid,1
بے دست و پا,be-dast-o-paa,1
تف,taf,1
اختر,a;xtar,1
گیاہ,giyaah,1
طبیعی,:tabii((ii,1
خون نابہ فشانی,;xuun-naabah-fishaanii,1
فریاد و آہ و زاری,faryaad-o-aah-o-zaarii,1
قطع,qa:t((a,1
شاہد باز,shaahid-baaz,1
تشنگی,tishnagii,1
در قفا,dar-qafaa,1
فرو,faro,1
روبکاری,ruubakaarii,1
نوا سنجان,navaa-sanjaan,1
جاداد,jaadaad,1
حق شناس,;haq-shinaas,1
ناسخ,naasi;x,1
بے در,be-dar,1
کھجانا,khujaanaa,1
لے,lai,1
دلبران,dilbaraan,1
بانی,baanii,1
کوری,korii,1
افتادہ,uftaadah,1
گریبانی,garebaanii,1
مونس,muunis,1
کوند,ko;nd,1
عربدہ میداں,((arbadah-maidaa;n,1
آفرینش,aafiriinish,1
بوریا,boriyaa,1
جوئبار,juu))ibaar,1
نا رسائی,naa-rasaa))ii,1
از بسکہ,az-baskih,1
دردی کش,durdii-kash,1
کھیت,khet,1
منحصر,mun;ha.sir,1
دعوہ,da((vah,1
تلف,talaf,1
شست,shast,1
چارہ جوئی,chaarah-juu))ii,1
بے خواب,be-;xvaab,1
مہر آسا,mihr-aasaa,1
مردہ,murdah,1
چشم نمائی,chashm-numaa))ii,1
شگاف,shigaaf,1
صدف,.sadaf,1
شکستن,shikastan,1
در تشنگی مردہ,dar-tishnagii-murdah,1
عبرت نگاہ,((ibrat-nigaah,1
غارت,;gaarat,1
دھبّہ,dhabbah,1
خورشید و ماہ,;xvurshiid-o-maah,1
شیرین سخن,shiiriin-su;xan,1
طاقت ربا,:taaqat-rubaa,1
نوکر,naukar,1
مژگانی,mizhgaanii,1
ہندوستان,hinduustaan,1
دراز دستی,daraaz-dastii,1
گیرائی,giiraa))ii,1
قناعت,qanaa((at,1
ابنا,abnaa,1
ساقی گری,saaqii-garii,1
احمقوں,a;hmaqo;n,1
سر نگونی,sar-niguunii,1
نہنگ,nihang,1
مغتنم,mu;gtanam,1
برین,bariin,1
بندہ پرور,bandah-parvar,1
