urdu,transliteration,count
خواستہ,;xvaastah,1
گزر گاہِ خیالِ مےوساغر,guzar-gaah-e ;xayaal-e mai-o-saa;gar,1
دامِ ہر,daam-e har,1
کھینچے,khai;nche,1
گزرتی,guzartii,1
چھٹ,chhu;t,1
ندیمِ دوست,nadiim-e dost,1
گراں جانی,giraa;n-jaanii,1
حریف,;hariif,1
مہینے,mahiine,1
لبِ بام,lab-e baam,1
اندازِ چکیدن,andaaz-e chakiidan,1
گہوارہ جنبانی,gahvaarah-junbaanii,1
سمجھیے,samajhye,1
طوفِ حرم,:tauf-e ;haram,1
کفر,kufr,1
رنگِ خار,rang-e ;xaar,1
فدا,fidaa,1
شیشہ باز,shiishah-baaz,1
تبِ عشق,tab-e ((ishq,1
دجلہ,dijlah,1
غم خوارِ جانِ درد مند,;gam-;xvaar-e jaan-e dard-mand,1
جلوہ فرمائی,jalvah-farmaa))ii,1
کمندِ شکارِ اثر,kamand-e shikaar-e a;sar,1
مکتبِ غمِ دل,maktab-e ;gam-e dil,1
سوزِ جاودانیِ شمع,soz-e jaavidaanii-e sham((a,1
دردوالم,dard-o-alam,1
بدلنے,badalne,1
آشفتہ سروں,aashuftah-saro;n,1
چشمِ روزن,chashm-e rauzan,1
وجودوعدم,vujuud-o-((adam,1
وادیِ پر خار,vaadii-e pur-;xaar,1
فردِ جمعوخرجِ زبانہاے لال,fard-e jam((-o-;xarj-e zabaa;nhaa-e laal,1
آہِ نیم شبی,aah-e niim-shabii,1
موجِ محیطِ بے خودی,mauj-e mu;hii:t-e be-;xvudii,1
مانندِ گل,maanind-e gul,1
عبرت,((ibrat,1
خستہِ تیغِ ستم,;xastah-e te;g-e sitam,1
نومید,naumed,1
درودیوارِ غم کدہ,dar-o-diivaar-e ;gam-kadah,1
لشکر,lashkar,1
توقّع,tavuqqu((,1
یاس,yaas,1
بے چین,be-chain,1
حجابِ پاسِ وضع,;hijaab-e paas-e va.z((a,1
نطق,nu:tq,1
گرنی,girnii,1
اڑانے,u;raane,1
چھوڑونگا,chho;ruu;ngaa,1
کھلی,khulii,1
کھنچ,khi;nch,1
حرم,;haram,1
سم,sam,1
روئیے,ro))iye,1
شہیدِ گلِ خزانیِ شمع,shahiid-e gul-e ;xizaanii-e sham((a,1
آہوفغاں,aah-o-fi;gaa;n,1
دلِ بے مدّعا,dil-e be-mudda((aa,1
حسنِ مہ,;husn-e mah,1
دلوجاں,dil-o-jaa;n,1
پینس,piinas,1
گرہ,girih,1
منحرف,mun;harif,1
زہد,zuhd,1
دستوبازو,dast-o-baazuu,1
خوں ناب,;xuu;n-naab,1
مرجاں,marjaa;n,1
پیٹوں,pii;tuu;n,1
شایانِ دستوخنجرِ قاتل,shaayaan-e dast-o-;xanjar-e qaatil,1
نا کردہ,naa-kardah,1
دکانِ متاعِ نظر,dukaan-e mataa((-e na:zar,1
نورِ صبح,nuur-e .sub;h,1
بے صدا,be-.sadaa,1
کھاؤں,khaa))uu;n,1
رہیے,rahye,1
کافر,kaafar,1
ذوقِ تماشا,;zauq-e tamaashaa,1
پریشانیاں,pareshaaniyaa;n,1
مصیبت,mu.siibat,1
ظاہرً,:zaahira:n,1
ہوا خواہ,havaa-;xvaah,1
کشادوبستِ مژہ,kushaad-o-bast-e mizhah,1
روشِ خاص,ravish-e ;xaa.s,1
پیچوتابِ ہوس,pech-o-taab-e havas,1
ملےگا,milegaa,1
کثرتِ غم,ka;srat-e ;gam,1
پابندِ نے,paaband-e nai,1
پیرِ کنعاں,piir-e kan((aa;n,1
آرزوئیں,aarzuu))e;n,1
منّت,minnat,1
بد مستیِ ہر,bad-mastii-e har,1
سامانِ نازِ زخمِ دل,saamaan-e naaz-e za;xm-e dil,1
محرومیِ تسلیموبدا,ma;hruumii-e tasliim-o-badaa,1
مصیبتِ نا سازیِ دوا,mu.siibat-e naa-saazii-e davaa,1
دوڑائے,dau;raa))e,1
سپندِ بزمِ وصلِ غیر,sipand-e bazm-e va.sl-e ;gair,1
رخشِ عمر,ra;xsh-e ((umr,1
فروغِ شمعِ بالیں,furo;g-e sham((-e baalii;n,1
جیبودامن,jeb-o-daaman,1
فرش,farsh,1
ایاغ,ayaa;g,1
پلکوں,palko;n,1
خطر,;xa:tar,1
کالبدِ صورتِ دیوار,kaalbud-e .suurat-e diivaar,1
شناور,shinaavar,1
دل آزردگاں,dil-aazurdagaa;n,1
خوبیِ اوضاعِ ابناے زماں,;xuubii-e au.zaa((-e abnaa-e zamaa;n,1
یاروں,yaaro;n,1
جنّتِ نگاہ,jannat-e nigaah,1
پاوے,paave,1
طرزِ تپاکِ اہلِ دنیا,:tarz-e tapaak-e ahl-e dunyaa,1
آغوشِ خمِ حلقہِ زنّار,aa;gosh-e ;xam-e ;halqah-e zunnaar,1
رہزنی,rahzanii,1
ہموار,hamvaar,1
سادہ دل,saadah-dil,1
رندِ شاہد باز,rind-e shaahid-baaz,1
درِ گنجینہِ گوہر,dar-e ganjiinah-e gauhar,1
شگفتنِ گلہاے ناز,shuguftan-e gulhaa-e naaz,1
شعاے مہر,shu((aa-e mihr,1
رزقِ ہم,rizq-e ham,1
بلاے آسمانی,balaa-e aasmaanii,1
ملک ال موت,malak-ul-maut,1
جوہرِ تیغ,jauhar-e te;g,1
گرمِ دامن افشانی,garm-e daaman-afshaanii,1
حرفِ مکرّر,;harf-e mukarrar,1
گداے مے,gadaa-e mai,1
طاقتِ فریاد,:taaqat-e faryaad,1
سرِ رہگزر,sar-e rahguzar,1
گھبراویں‌گے,ghabraave;nge,1
طی,:tay,1
الماس,almaas,1
سیلِ خان ماں,sail-e ;xaan-maa;n,1
ملیں‌گے,mile;nge,1
داغِ مہ,daa;g-e mah,1
جلوہِ تمثال,jalvah-e tim;saal,1
نفسِ عطر ساے گل,nafas-e ((i:tr-saa-e gul,1
حضرتِ یوسف,;ha.zrat-e yuusuf,1
شرابِ طہور,sharaab-e :tahuur,1
ورق گردانیِ نیرنگِ یک,varaq-gardaanii-e nairang-e yak,1
اثرِ گریہ,a;sar-e giryah,1
پا بستگیِ رسمورہِ عام,paa-bastagii-e rasm-o-rah-e ((aam,1
حالِ وفا,;haal-e vafaa,1
بہادرِ عالی گہر,bahaadur-e ((aalii-guhar,1
بے محابا,be-mu;haabaa,1
عرضِ نازِ شوخیِ دنداں,((ar.z-e naaz-e sho;xii-e dandaa;n,1
داستانِ شوق,daastaan-e shauq,1
فقط,faqa:t,1
یہاں,yahaa;n,1
کھائیے,khaa))iye,1
صورتِ نقشِ قدم,.suurat-e naqsh-e qadam,1
ناچتے,naachte,1
تنِ نازک,tan-e naazuk,1
سنم پرستوں,sanam-parasto;n,1
دربانی,darbaanii,1
بستیوں,bastiyo;n,1
دلومژگاں,dil-o-mizhgaa;n,1
طاقتِ پرواز,:taaqat-e parvaaz,1
آمدِ فصلِ لالہ کاری,aamad-e fa.sl-e laalah-kaarii,1
شکوہِ بیداد,shikvah-e bedaad,1
مبدّل,mubaddal,1
تباہی,tabaahii,1
کھانے,khaane,1
ننگِ بالوپر,nang-e baal-o-par,1
دیدہودل,diidah-o-dil,1
حوصلے,;hau.sle,1
بتلائیں,batlaa))e;n,1
رو شناسِ خلق,ruu-shinaas-e ;xalq,1
مے کشی,mai-kashii,1
نیامِ پردہِ زخمِ جگر,niyaam-e pardah-e za;xm-e jigar,1
بساطِ نشاطِ دل,bisaa:t-e nashaa:t-e dil,1
دراز دستیِ قاتل,daraaz-dastii-e qaatil,1
مجموعہِ خیال,majmuu((ah-e ;xayaal,1
ٹھہریں,;thahre;n,1
اسیروں,asiiro;n,1
ریائی,riyaa))ii,1
مقامِ ترکِ حجابووداعِ تمکیں,maqaam-e tark-e ;hijaab-o-vidaa((-e tamkii;n,1
فصلِ گل,fa.sl-e gul,1
مقتل,maqtal,1
زیارت گاہِ حیرانی,ziyaarat-gaah-e ;hairaanii,1
اندازے,andaaze,1
چھپنا,chhupnaa,1
آزادہوخود بیں,aazaadah-o-;xvud-bii;n,1
دریا آشنا,daryaa-aashnaa,1
گھاس,ghaas,1
گوشِ نصیحت نیوش,gosh-e na.sii;hat-niyosh,1
نشاطِ عشق,nashaa:t-e ((ishq,1
با وجودِ یک,baa-vujuud-e yak,1
تہییہِ طوفاں,tahiiyah-e :tuufaa;n,1
چھیڑے,chhe;re,1
تماشائیِ نیرنگِ تمنّا,tamaashaa))ii-e nairang-e tamannaa,1
با ہم دگر,baa-ham-digar,1
بر پا,bar-paa,1
شوقِ وصل,shauq-e va.sl,1
غمِ دنیا,;gam-e dunyaa,1
لباس,libaas,1
کھولنا,kholnaa,1
تماشاے اہلِ کرم,tamaashaa-e ahl-e karam,1
گواہِ عشق,gavaah-e ((ishq,1
گرم بازارِ فوجداری,garm-baazaar-e faujdaarii,1
کیسے,kaise,1
خورشیدِ قیامت,;xvurshiid-e qiyaamat,1
عذر خواہِ لبِ بے سوال,((u;zr-;xvaah-e lab-e be-savaal,1
غلطی,;gala:tii,1
مٹنا,mi;tnaa,1
سیلیِ ندامت,siilii-e nadaamat,1
گرا,giraa,1
کاغذی,kaa;ga;zii,1
لکد کوبِ حوادث,lakad-kob-e ;havaadi;s,1
گلدستہ,guldastah,1
سروِ سبزِ جوئبارِ نغمہ,sarv-e sabz-e juu))ibaar-e na;gmah,1
کائنات,kaa))inaat,1
مشاہدہِ حق,mushaahadah-e ;haq,1
پیچوخم,pech-o-;xam,1
انجمنِ ناز,anjuman-e naaz,1
دستِ تہِ سنگ آمدہ,dast-e tah-e sang-aamadah,1
تجاہل پیشگی,tajaahul-peshagii,1
دلِ شوریدہ,dil-e shoriidah,1
سراب,saraab,1
سروروسوز,suruur-o-soz,1
شہیدوں,shahiido;n,1
سیہ,siyah,1
خشک,;xushk,1
خداوندِ نعمت,;xudaavand-e ni((mat,1
سرشار,sarshaar,1
مژدہِ قتل,muzhdah-e qatl,1
بنیے,baniye,1
کامیاب,kaamyaab,1
شفا,shafaa,1
بطِ مے,ba:t-e mai,1
روندی,rau;ndii,1
قولِ ناسخ,qaul-e naasi;x,1
منسوب,mansuub,1
سرِ رشتہِ سلامت,sar-e rishtah-e salaamat,1
دور,daur,1
آتش افشانی,aatish-afshaanii,1
رقیبِ سروساماں,raqiib-e sar-o-saamaa;n,1
بانی,baanii,1
پوچھنا,puuchhnaa,1
سامانِ زنگ,saamaan-e zang,1
غرقہِ مے,;garqah-e mai,1
ڈراتا,;daraataa,1
بہانے,bahaane,1
رہنِ مے,rahn-e mai,1
رکھیے,rakhye,1
اداس,udaas,1
پرہیز,parhez,1
رکاب,rakaab,1
ٹھانی,;thaanii,1
طوفانِ حوادث,:tuufaan-e ;havaadi;s,1
چاہو,chaaho,1
گنبدِ بے در,gunbad-e be-dar,1
سونپا,sau;npaa,1
نبضِ خس,nab.z-e ;xas,1
نا داں,naa-daa;n,1
خورشیدِ جہاں تاب,;xvurshiid-e jahaa;n-taab,1
پائداری,paa))idaarii,1
ظرفِ قدح خوار,:zarf-e qada;h-;xvaar,1
اہلِ ہوس,ahl-e havas,1
حسنِ عمل,;husn-e ((amal,1
بیدادِ عشق,bedaad-e ((ishq,1
ساحلِ دریاے خوں,saa;hil-e daryaa-e ;xuu;n,1
جانیں,jaane;n,1
تابوتواں,taab-o-tavaa;n,1
ہنگامِ کمال,hangaam-e kamaal,1
سرشکِ سر,sirishk-e sar,1
ٹپکتا,;tapaktaa,1
حلقہِ دامِ ہواے گل,;halqah-e daam-e havaa-e gul,1
ناگہاں,naagahaa;n,1
اہلِ نظر,ahl-e na:zar,1
لاتے,laate,1
بدر,badr,1
فریبِ ہستی,fareb-e hastii,1
باغ بان,baa;g-baan,1
خدا پرست,;xudaa-parast,1
وقتِ وداعِ بہار,vaqt-e vidaa((-e bahaar,1
کانٹوں,kaa;n;to;n,1
آئنہ داریِ یک,aa))inah-daarii-e yak,1
محوِ تماشاے شکستِ دل,ma;hv-e tamaashaa-e shikast-e dil,1
غمِ ہستی,;gam-e hastii,1
سر گرمِ جفا,sar-garm-e jafaa,1
نامہ,naamah,1
عادت,((aadat,1
حجّت,;hujjat,1
خوشامد طلبوں,;xvushaamad-:talabo;n,1
شمعِ کشتہ,sham((-e kushtah,1
عیشِ رفتہ,((aish-e raftah,1
خاکِ شہیداں,;xaak-e shahiidaa;n,1
نازشِ ہم نامیِ چشمِ خوباں,naazish-e ham-naamii-e chashm-e ;xuubaa;n,1
مرہونِ حنا,marhuun-e ;hinaa,1
نازِ بستر,naaz-e bistar,1
سیہ پوش,siyah-posh,1
ایک سا,ek-saa,1
دشنے,dashne,1
سائل,saa))il,1
شبِ حجراں,shab-e ;hijraa;n,1
پنبہِ بالش,punbah-e baalish,1
بر خوردارِ بستر,bar-;xvurdaar-e bistar,1
عذرِ وا ماندگی,((u;zr-e vaa-maa;ndagii,1
تس,tis,1
جوشِ گل,josh-e gul,1
دعوے,da((ve,1
ہم نفسوں,ham-nafaso;n,1
ثوابِ طاعتوزہد,;savaab-e :taa((at-o-zuhd,1
گنجائش,gunjaa))ish,1
مسرّتِ پیغامِ یار,musarrat-e pai;gaam-e yaar,1
وسعتِ سعیِ کرم,vus((at-e sa((ii-e karam,1
خونِ گرم,;xuun-e garm,1
گھسےگا,ghisegaa,1
خیالِ مرگ,;xayaal-e marg,1
قیسوکوہکن,qais-o-kohkan,1
جنونِ عشق,junuun-e ((ishq,1
آہِ آتشیں,aah-e aatishii;n,1
راہ زن,raah-zan,1
سلوانے,silvaane,1
پنبہ آگیں,punbah-aagii;n,1
پڑیں,pa;rii;n,1
صفِ مژگاں,.saf-e mizhgaa;n,1
تمثال,tim;saal,1
فروغِ مے,furo;g-e mai,1
پہچانتا,pahchaantaa,1
جویا,juuyaa,1
باجا,baajaa,1
باغِ رضواں,baa;g-e ri.zvaa;n,1
غرّہِ اوجِ بناے عالمِ امکاں,;garrah-e auj-e binaa-e ((aalam-e imkaa;n,1
نواے سروش,navaa-e sarosh,1
افعی,af((ii,1
موے آتش دیدہ,muu-e aatish-diidah,1
بازارِ دوست,baazaar-e dost,1
مے خانہِ جگر,mai-;xaanah-e jigar,1
بتِ بیداد گر,but-e bedaad-gar,1
منکرِ وفا,munkar-e vafaa,1
بزمِ شاہنشاہ,bazm-e shaahinshaah,1
خوے یار,;xuu-e yaar,1
دماغِ آہوے دشتِ تتار,dimaa;g-e aahuu-e dasht-e tataar,1
گوشِ محبّت,gosh-e mu;habbat,1
وداعِ ہوش,vidaa((-e hosh,1
عاشقِ بیمار,((aashiq-e biimaar,1
شور,shor,1
ہرزہ,harzah,1
جوشِ گریہ,josh-e giryah,1
دبا,dabaa,1
لاتا,laataa,1
افسانہ,afsaanah,1
یادگارِ نالہ,yaadgaar-e naalah,1
بے کثافت,be-ka;saafat,1
خندہِ احباب,;xandah-e a;hbaab,1
محرمیِ حسن,ma;hramii-e ;husn,1
صلے,.sile,1
سوزشِ دل,sozish-e dil,1
دلِ حسرت زدہ,dil-e ;hasrat-zadah,1
تنِ مجروحِ عاشق,tan-e majruu;h-e ((aashiq,1
باوجودِ دل جمعی,baavujuud-e dil-jam((ii,1
جمعوخرج,jam((-o-;xarj,1
فیض,fai.z,1
نوازشہاے بے جا,navaazish'haa-e be-jaa,1
لگاوٹ,lagaava;t,1
علیہ,((aliih,1
عاشقی,((aashiqii,1
نسیمِ مصر,nasiim-e mi.sr,1
ننگِ پیراہن,nang-e pairaahan,1
عقیدہ,((aqiidah,1
آزمانا,aazmaanaa,1
موجِ بوے گل,mauj-e buu-e gul,1
جوشِ جنوں,josh-e junuu;n,1
اجزاے پریشاں,ajzaa-e pareshaa;n,1
اشتیاق انگیز,ishtiyaaq-angez,1
شمعِ سیہ خانہِ لیلیٰ,sham((-e siyah-;xaanah-e lail;aa,1
نظارہِ نرگس,na:zaarah-e nargis,1
رو کشِ خورشیدِ عالم تاب,ruu-kash-e ;xvurshiid-e ((aalam-taab,1
خانہِ مجنونِ صحرا گرد,;xaanah-e majnuun-e .sa;hraa-gard,1
نشان,nishaan,1
تراوش,taraavish,1
مسلماں,musalmaa;n,1
حسنِ فروغِ شمعِ سخن,;husn-e furo;g-e sham((-e su;xan,1
ہوسِ زر,havas-e zar,1
جاں ستاں,jaa;n-sitaa;n,1
بے التفاتی,be-iltifaatii,1
گل چین,gul-chiin,1
قصور,qa.suur,1
چارہِ غمِ الفت,chaarah-e ;gam-e ulfat,1
فلکِ پیر,falak-e piir,1
بادہ خوار,baadah-;xvaar,1
بود,buud,1
شبنم استاں,shabnam-istaa;n,1
نوحہِ غم,nau;hah-e ;gam,1
بے,be,1
ہوجیو,huujiyo,1
چشمِ تنگ,chashm-e tang,1
نالہہاے زار,naalah'haa-e zaar,1
احوالِ بتاں,a;hvaal-e butaa;n,1
فراقِ یار,firaaq-e yaar,1
بولے,bole,1
بتِ کافر,but-e kaafir,1
برقِ سوزِ دل,barq-e soz-e dil,1
نگہِ دیدہِ تصویر,nigah-e diidah-e ta.sviir,1
بہرِ ملاقات,bahr-e mulaaqaat,1
بچّوں,bachcho;n,1
سایہِ شاخِ گل,saayah-e shaa;x-e gul,1
اہلِ دہر,ahl-e dahr,1
قدرِ شوق,qadr-e shauq,1
نشوونما,nashv-o-numaa,1
نگہِ سرمہ سا,nigah-e surmah-saa,1
صورت خانہِ خمیازہ,.suurat-;xaanah-e ;xamyaazah,1
گلِ تر,gul-e tar,1
وحشت کدہ,va;hshat-kadah,1
اجزاے دو عالم دشت,ajzaa-e do-((aalam-dasht,1
دھول دھپّا,dhaul-dhappaa,1
بوے دوست,buu-e dost,1
خامہِ مژگاں,;xaamah-e mizhgaa;n,1
آبِ ہفت,aab-e haft,1
راہِ کوے یار,raah-e kuu-e yaar,1
سر ب سر,sar-ba-sar,1
شعار,shi((aar,1
ناصیہ سا,naa.siyah-saa,1
عذرِ مستی,((u;zr-e mastii,1
گداے کوچہِ مے خانہ,gadaa-e kuuchah-e mai-;xaanah,1
کھودیں,khode;n,1
ابرِ گہر بار,abr-e guhar-baar,1
پریزادوں,pariizaado;n,1
فریادی,faryaadii,1
جلوہِ حسنِ غیور,jalvah-e ;husn-e ;gayuur,1
اٹھیے,u;thye,1
اگاتا,ugaataa,1
بے رونقی,be-raunaqii,1
شرارِ سنگ,sharaar-e sang,1
لڑیے,la;riye,1
آبروے شیوہِ اہلِ نظر,aabruu-e shevah-e ahl-e na:zar,1
بہنے,bahne,1
صورتِ قفلِ ابجد,.suurat-e qufl-e abjad,1
مہِ خورشید جمال,mah-e ;xvurshiid-jamaal,1
سیاستِ درباں,siyaasat-e darbaa;n,1
بھروں,bharuu;n,1
دلیل,daliil,1
زینتِ جیبِ کفن,ziinat-e jeb-e kafan,1
اڑتی,u;rtii,1
موجِ ہستی,mauj-e hastii,1
باد پیمائی,baad-pemaa))ii,1
روبکار,ruubkaar,1
کھویا,khoyaa,1
قیدِ ہستی,qaid-e hastii,1
دردِ بے دوا,dard-e be-davaa,1
راہبر,raahbar,1
مضطرب,mu.z:tarib,1
کھلنا,khulnaa,1
ایجاد,iijaad,1
تقاضاے نگہ,taqaa.zaa-e nigah,1
صرصرِ شوق,.sar.sar-e shauq,1
دکھائی,dikhaa))ii,1
سکو,sako,1
بلاتا,bulaataa,1
پیشے,peshe,1
لرزے,larze,1
چاکِ جگر,chaak-e jigar,1
شرطِ استواری,shar:t-e ustuvaarii,1
جادہِ راہِ وفا,jaadah-e raah-e vafaa,1
ہجومِ نالہ,hujuum-e naalah,1
پڑھیے,pa;rhye,1
لائی,laa))ii,1
نایاب,naayaab,1
شاہِ دیں دار,shaah-e dii;n-daar,1
شب رو,shab-rau,1
شگفتگی,shiguftagii,1
سلطاں,sul:taa;n,1
منزل,manzil,1
خوں گشتہ,;xuu;n-gashtah,1
رہزنِ تمکینوہوش,rahzan-e tamkiin-o-hosh,1
سوے ظن,suu-e :zan,1
دعائیں,du((aa))e;n,1
ساغرومینا,saa;gar-o-miinaa,1
گرفتارِ وفا,giriftaar-e vafaa,1
خم,;xum,1
تپشِ دل,tapish-e dil,1
اہلِ جفا,ahl-e jafaa,1
فکر,fikr,1
تیرِ نیم کش,tiir-e niim-kash,1
دشنہِ مژگاں,dashnah-e mizhgaa;n,1
سعیِ بے حاصل,sa((ii-e be-;haa.sil,1
طوفانیِ کیفییتِ فصل,:tuufaanii-e kaifiiyat-e fa.sl,1
خموشیوں,;xamoshiyo;n,1
ہشیار,hushyaar,1
زخمِ تیغ,za;xm-e te;g,1
کھینچی,khe;nchii,1
وصالِ یار,vi.saal-e yaar,1
نشّہِ فکرِ سخن,nashshah-e fikr-e su;xan,1
کشایش,kushaayish,1
نگاہِ آشنا,nigaah-e aashnaa,1
بنیں‌گے,bane;nge,1
فراق,firaaq,1
اترے,utre,1
تارِ دامنوتارِ نظر,taar-e daaman-o-taar-e na:zar,1
ربط,rab:t,1
نا شناس,naa-shinaas,1
نغمہہاے غم,na;gmah'haa-e ;gam,1
مرغِ چمن,mur;g-e chaman,1
بخیہِ چاکِ گریباں,ba;xyah-e chaak-e garebaa;n,1
ضوقِ غفلتِ ساقی,.zauq-e ;gaflat-e saaqii,1
خود آرا,;xvud-aaraa,1
وسعتِ مے خانہِ جنوں,vus((at-e mai-;xaanah-e junuu;n,1
خطِّ جامِ مے,;xa:t:t-e jaam-e mai,1
شوقِ فضولوجرئتِ رندانہ,shauq-e fu.zuul-o-jur))at-e rindaanah,1
ذوقِ کاوشِ ناخن,;zauq-e kaavish-e naa;xun,1
بارِ بستر,baar-e bistar,1
قدرِ لبودنداں,qadr-e lab-o-dandaa;n,1
بتِ بے داد فن,but-e be-daad-fan,1
تکرار,takraar,1
دراز,daraaz,1
مےوانگبیں,mai-o-angabii;n,1
پرتو,partav,1
جنونِ شوق,junuun-e shauq,1
دلِ رنجور,dil-e ranjuur,1
بے ادبوں,be-adabo;n,1
رنگِ کاغذِ آتش زدہ,rang-e kaa;ga;z-e aatish-zadah,1
نثار,ni;saar,1
مرتبہ,martabah,1
بتِ نازک بدن,but-e naazuk-badan,1
کٹنے,ka;tne,1
قطعِ نظر,qa:t((-e na:zar,1
بت خانہ,but-;xaanah,1
فریادِ دلہاے حزیں,faryaad-e dil'haa-e ;hazii;n,1
شکستِ قیمتِ دل,shikast-e qiimat-e dil,1
تیغِ دو دم,te;g-e do-dam,1
لکھنئو,lakhna))uu,1
مہ,mah,1
سر گرمِ خرام,sar-garm-e ;xiraam,1
دیوارِ چمن,diivaar-e chaman,1
پاشنہ,paashnah,1
ہجر,hajr,1
ننگِ سینہ,nang-e siinah,1
جلوہِ موجِ شراب,jalvah-e mauj-e sharaab,1
مدّعا طلبی,mudda((aa-:talabii,1
قیاس,qiyaas,1
ستم زدگاں,sitam-zadagaa;n,1
غارت گری,;gaarat-garii,1
صبر طلب,.sabr-:talab,1
غمِ محرومیِ جاوید,;gam-e ma;hruumii-e jaaved,1
جاں گداز,jaa;n-gudaaz,1
عقدہِ دل,((uqdah-e dil,1
آبادِ تمنّا,aabaad-e tamannaa,1
جلوہ گاہ,jalvah-gaah,1
عنایت,((inaayat,1
وجہِ تسلی,vaj'h-e tasallii,1
منّت کشِ گلبانگِ تسلی,minnat-kash-e gulbaa;ng-e tasallii,1
شہرت,shuhrat,1
فریبِ وفا خوردگاں,fareb-e vafaa-;xvurdagaa;n,1
میسّر,muyassar,1
گرہ,girah,1
صفاے حیرتِ آئینہ,.safaa-e ;hairat-e aa))iinah,1
کلیسا,kaliisaa,1
اصلِ شہودوشاہدومشہود,a.sl-e shuhuud-o-shaahid-o-mashhuud,1
اسدِ خستہ جاں,asad-e ;xastah-jaa;n,1
ڈبو,;dubo,1
درِ عدالتِ ناز,dar-e ((adaalat-e naaz,1
رخصتِ بیباکیوگستاخی,ru;x.sat-e bebaakii-o-gustaa;xii,1
چرخ,char;x,1
محمل,ma;hmil,1
مطربِ ترانہِ ہل من مزید,mu:trib-e taraanah-e hal-min-maziid,1
ساقیِ گردوں,saaqii-e garduu;n,1
غارت گرِ جنسِ وفا,;gaarat-gar-e jins-e vafaa,1
سروبرگِ ادراکِ معنی,sar-o-barg-e idraak-e ma((nii,1
لخّتِ ریشِ جگر,la;z;zat-e resh-e jigar,1
بھاگنے,bhaagne,1
بیکسیِ عشق,bekasii-e ((ishq,1
فریدونوجموکیخسروودارابوبہمن,fariiduun-o-jam-o-kai;xusrav-o-daaraab-o-bahman,1
دشنام,dushnaam,1
نوک,nok,1
سبق,sabaq,1
بجاے دانہ,bajaa-e daanah,1
قیدِ حیاتوبندِ غم,qaid-e ;hayaat-o-band-e ;gam,1
پڑوں,pa;ruu;n,1
گل فشانیہاے نازِ جلوہ,gul-fishaaniihaa-e naaz-e jalvah,1
سبب,sabab,1
رونقِ ہستی,raunaq-e hastii,1
آئنہ دار,aa))inah-daar,1
سپاری,sipaarii,1
تماشاے بہ,tamaashaa-e bah,1
لانا,laanaa,1
دامِ شنیدن,daam-e shuniidan,1
غریب,;gariib,1
بننے,ban'ne,1
موجِ نگہ,mauj-e nigah,1
طعنہِ اغیار,:ta((nah-e a;gyaar,1
انتخاب,inti;xaab,1
سرووصنوبر,sarv-o-.sanobar,1
نالہہاے بلبلِ زار,naalah'haa-e bulbul-e zaar,1
اندوہ ربا,andoh-rubaa,1
کھینچو,khe;ncho,1
رستخیز اندازہ,rast;xez-andaazah,1
گردش,gardish,1
گرمِ نالہہاے شرر بار,garm-e naalah'haa-e sharar-baar,1
محشرستانِ بے قراری,ma;hsharistaan-e be-qaraarii,1
مژگانِ سوزن,mizhgaan-e sozan,1
سوداے غزل خوانی,saudaa-e ;gazal-;xvaanii,1
خوے سوال,;xuu-e savaal,1
گفتگو,guftguu,1
چاہوں,chaahuu;n,1
شرمندہِ معنی,sharmindah-e ma((nii,1
پیمانہِ صہبا,paimaanah-e .sahbaa,1
ذوقِ خامہ فرسا,;zauq-e ;xaamah-farsaa,1
گالیاں,gaaliyaa;n,1
فرشِ شش جہتِ انتظار,farsh-e shash-jihat-e inti:zaar,1
تحمّل,ta;hammul,1
معاملہ,mu((aamalah,1
حلقہِ بیرونِ در,;halqah-e bairuun-e dar,1
بالینِ یار,baaliin-e yaar,1
رخصت,ru;x.sat,1
بنِ ہر,bun-e har,1
رگوپے,rag-o-pai,1
ذوقِ نظر,;zauq-e na:zar,1
نمرود,namruud,1
ہنگامہِ زبونیِ ہمّت,hangaamah-e zabuunii-e himmat,1
سبک سر,subuk-sar,1
بعدِ مرگ,ba((d-e marg,1
بے خبر,be-;xabar,1
آبادی,aabaadii,1
عکسِ رخ,((aks-e ru;x,1
مصلحت,ma.sla;hat,1
تلافیِ مافات,talaafii-e maafaat,1
عرق,((araq,1
ارزاں,arzaa;n,1
برس,baras,1
رنجِ گراں باریِ زنجیر,ranj-e giraa;n-baarii-e zanjiir,1
خانہِ مکتب,;xaanah-e maktab,1
دلِ گداختہ,dil-e gudaa;xtah,1
طعنہ,:ta((nah,1
دل آشفتگاں,dil-aashuftagaa;n,1
نکتہ چیں,nuktah-chii;n,1
کاکلِ سر کش,kaakul-e sar-kash,1
خواہشیں,;xvaahishe;n,1
امتیازِ ناقصوکامل,imtiyaaz-e naaqi.s-o-kaamil,1
دہانِ زخم,dahaan-e za;xm,1
محوِ تماشاے دماغ,ma;hv-e tamaashaa-e dimaa;g,1
ستم کش,sitam-kash,1
دیدہِ عبرت نگاہ,diidah-e ((ibrat-nigaah,1
لڑکپن,la;rakpan,1
تارِ نفس,taar-e nafas,1
طعمہ,:tu((mah,1
صرفِ عبادت,.sarf-e ((ibaadat,1
کہنا,kahnaa,1
انجمنِ آرزو,anjuman-e aarzuu,1
بھولا,bhuulaa,1
جنّت,jannat,1
نشاطِ داغِ غمِ عشق,nashaa:t-e daa;g-e ;gam-e ((ishq,1
