urdu,transliteration,count
نا شاناس,naa-shinaas,1
شاوخوعاشاق,sho;x-o-((aashiq,1
مرد فگن,mard-afgan,1
داجلہ,dijlah,1
شاورایدہ حال,shoriidah-;haal,1
جاوشوخراوش,josh-o-;xarosh,1
شاےخ,shai;x,1
شیفتہ,sheftah,1
بی اعتادالای,be-i((tidaalii,1
بر پا,bar-paa,1
سالاےمان,sulaimaan,1
ما,maa,1
چمن طرازای,chaman-:taraazii,1
ورنگ,aurang,1
عنبر بار,((anbar-baar,1
ناقصان,nuq.saan,1
ہجر,hajr,1
سر نگاشت,sar-angusht,1
کمخواب,kam;xvaab,1
اجارا,ijaaraa,1
تلی,tale,1
صبر طلب,.sabr-:talab,1
کالہ,kulah,1
قاویٰ,quv;aa,1
عانایت,((inaayat,1
شانہ کش,shaanah-kash,1
اڑانا,u;raanaa,1
مایسّر,muyassar,1
چڑھنا,cha;rhnaa,1
دالای,dillii,1
ڈاباو,;dubo,1
کاےماوس,kaimuus,1
معانای,ma((aanii,1
فرایداونوجموکاےخاسروودارابوبہمن,fariiduun-o-jam-o-kai;xusrav-o-daaraab-o-bahman,1
داشنام,dushnaam,1
ناوک,nok,1
سبب,sabab,1
سبد,sabad,1
ائانہ دار,aa))inah-daar,1
ساپارای,sipaarii,1
زنان,zanaan,1
پیاموچشم,payaam-o-chashm,1
غرایب,;gariib,1
وام,vaam,1
مگس,magas,1
کاجا,kujaa,1
انتاخاب,inti;xaab,1
شانہ,shaanah,1
نداوہ رابا,andoh-rubaa,1
گیساو,gesuu,1
دادوساتد,daad-o-sitad,1
مذکاور,ma;zkuur,1
گافتگاو,guftguu,1
تحمّال,ta;hammul,1
ماعاملہ,mu((aamalah,1
براین,bariin,1
رگوپاے,rag-o-pai,1
جلوہ ریزای,jalvah-rezii,1
ساباک سر,subuk-sar,1
سایاہای,siyaahii,1
بی خبر,be-;xabar,1
ماحابا,mu;haabaa,1
صف,.saf,1
ابادای,aabaadii,1
مصلحت,ma.sla;hat,1
اوارہ,aavaarah,1
جاناون جولان,junuun-jaulaan,1
جلوہ زار,jalvah-zaar,1
بی ننگونام,be-nang-o-naam,1
پلنگ,palang,1
گافتگاو,guftago,1
باردہ,burdah,1
فرایداون,fariiduun,1
ٹھانای,;thaanii,1
رخشاندہ,ra;xshindah,1
بر سبایل,bar-sabiil,1
عازّوناز,((izz-o-naaz,1
نیّر,nayyar,1
سحرای,sa;harii,1
طواف,:tavaaf,1
بد تر,bad-tar,1
ساوچ,soch,1
پروراش,parvarish,1
نغمہ سرا,na;gmah-saraa,1
بارّاش,burrish,1
جائایاو,jaa))iyo,1
کاراشمہ,kirishmah,1
پا بستگای,paa-bastagii,1
غرّہ,;garrah,1
فراز,faraaz,1
ماہمان,mihmaan,1
گال فشانای,gul-afshaanii,1
پہانچانا,pahu;nchaanaa,1
ہم پیشہ,ham-peshah,1
شایان,shaayaan,1
پائادارای,paa))idaarii,1
بادہوساغر,baadah-o-saa;gar,1
نایم جان,niim-jaan,1
سم,sam,1
شرماندگای,sharmindagii,1
نگیز,angez,1
پاےوند,paivand,1
ساےروتماشا,sair-o-tamaashaa,1
خفقانای,;xafaqaanii,1
تماشا داوست,tamaashaa-dost,1
حباب,;habaab,1
رنتا,rantaa,1
شیون,shevan,1
توفایق,taufiiq,1
دھاوتا,dhotaa,1
کانگار,kungur,1
خانہ زاد,;xaanah-zaad,1
بی مانّت,be-minnat,1
انفعال,infa((aal,1
مانکار,munkir,1
چکایدن,chakiidan,1
نفس پرور,nafas-parvar,1
خاماوش,;xaamosh,1
ازاردگای,aazurdagii,1
نو خیز,nau-;xez,1
دال پذایر,dil-pa;ziir,1
بدر,badr,1
جاوادان,jaavidaan,1
کاشادہ,kushaadah,1
اتنی,itne,1
نقّاش,naqqaash,1
داین دار,diin-daar,1
راہ زن,raah-zan,1
عاتاب,((itaab,1
مجلاس فاراوز,majlis-furoz,1
نا عاقابت ندیش,naa-((aaqibat-andesh,1
اب راو,aab-ruu,1
نگاین,nagiin,1
صنام,a.snaam,1
سایہ خانہ,siyah-;xaanah,1
پرای پاےکر,parii-paikar,1
پھاول,phuul,1
نایم راوز,niim-roz,1
نازاول,nuzuul,1
اکرام,ikraam,1
گال باز,gul-baaz,1
خام کدہ,;xum-kadah,1
نا کردہ,naa-kardah,1
کیش,kesh,1
وفا خواردہ,vafaa-;xvurdah,1
نا شاگافتہ,naa-shiguftah,1
سختای کشان,sa;xtii-kashaan,1
بخش,ba;xsh,1
فاساون,fusuun,1
وجد,vajd,1
گالبانگ,gulbaa;ng,1
عضا,a((.zaa,1
طرزورواش,:tarz-o-ravish,1
انفاعال,infi((aal,1
افتاب پرست,aaftaab-parast,1
خادائای,;xudaa))ii,1
تن اسانای,tan-aasaanii,1
چٹکنا,cha;taknaa,1
دوام,davaam,1
اخلاص,i;xlaa.s,1
نالہ فرسا,naalah-farsaa,1
روانہ,ravaanah,1
ستائاش,sataa))ish,1
جاور,jor,1
پئی ہم,pa))e-ham,1
ماتقابال,mutaqaabil,1
چھادنا,chhidnaa,1
بد اماوزای,bad-aamozii,1
شرط,shar:t,1
ردّ,radd,1
سالاےمان جاہ,sulaimaan-jaah,1
ماجرا,maajraa,1
ماغتنم,mu;gtanam,1
بی بہرہ,be-bahrah,1
سنگ امدہ,sang-aamadah,1
معزاولای,ma((zuulii,1
ناچنا,naachnaa,1
خواشونا خواش,;xvush-o-naa-;xvush,1
مسجاود,masjuud,1
بےگانہ,begaanah,1
نصایر,na.siir,1
سامان طراز,saamaan-:taraaz,1
نظّارگای,na:z:zaaragii,1
چشموگاوش,chashm-o-gosh,1
مقباول,maqbuul,1
ابوگال,aab-o-gil,1
بہائای,bahaa))ii,1
شرع,shar((,1
پاساخ,paasu;x,1
یاس خیز,yaas-;xez,1
خواد باین,;xvud-bii;n,1
فشردہ,afshardah,1
چکّر,chakkar,1
رہبر,rahbar,1
طہاور,:tahuur,1
حائال,;haa))il,1
شہادت,shahaadat,1
ذوق فازا,;zauq-fizaa,1
دایدار جاو,diidaar-jo,1
کراوگی,karoge,1
کاغض,kaa;ga.z,1
رنگوساز,rang-o-saaz,1
ضرر,.zarar,1
سفیدای,safedii,1
ہاوجاو,huujo,1
بی شایرازہ,be-shiiraazah,1
نوحہ خوان,nau;hah-;xvaan,1
بہادار,bahaadur,1
ماعاف,mu((aaf,1
داراب,daaraab,1
فاتنہ خاو,fitnah-;xuu,1
نا ل بحر,anaa-al-ba;hr,1
گاناہگار,gunaahgaar,1
تعزایت,ta((ziyat,1
خنجر ازما,;xanjar-aazmaa,1
سنم پرست,sanam-parast,1
مریم,maryam,1
دائام ال حبس,daa))im-ul-;habs,1
ساےنکڑ,sai;nka;r,1
یک جانباش,yak-junbish,1
حاباب,;hubaab,1
فسانہ خوانای,fasaanah-;xvaanii,1
سادگایوپارکارای,saadagii-o-purkaarii,1
م ال,ma-aal,1
کاوشاش,koshish,1
سر ناگاون,sar-niguun,1
سر منزال,sar-manzil,1
صاف,.saaf,1
پس,pas,1
ناساخ,naasi;x,1
انصاف,in.saaf,1
ہم راز,ham-raaz,1
غازہ,;gaazah,1
شبوراوز,shab-o-roz,1
طرب انشا,:tarab-inshaa,1
امّت,ummat,1
شہریار,shahryaar,1
نیش,nesh,1
بی ربطای,be-rab:tii,1
بات شاکنای,but-shikanii,1
کاف,kaaf,1
تیغوکفن,te;g-o-kafan,1
چاہاو,chaaho,1
نیستان,nayastaan,1
خان مان خراب,;xaan-maan-;xaraab,1
تقلاید,taqliid,1
مائادہ,maa))idah,1
تانکا,tinkaa,1
نعل بہا,na((l-bahaa,1
راو کشای,ruu-kashii,1
خار خار,;xaar-;xaar,1
معشاوقای,ma((shuuqii,1
خیمہ,;xemah,1
فرض,far.z,1
نو اماوز,nau-aamoz,1
فوجدارای,faujdaarii,1
تکیہ گاہ,takyah-gaah,1
راو شاناس,ruu-shinaas,1
پھاونکنا,phuu;nknaa,1
ماکافات,mukaafaat,1
وصلویاد,va.sl-o-yaad,1
ماغنّای,mu;gannii,1
گنجافہ باز,ganjifah-baaz,1
ناساور,naasuur,1
من,amn,1
تقویٰ,taqv;aa,1
بد عہدای,bad-((ahdii,1
کمند,kamand,1
حاسن پرستای,;husn-parastii,1
اشتای,aashtii,1
خاک نداز,;xaak-andaaz,1
غزل سرا,;gazal-saraa,1
رسموراہ,rasm-o-raah,1
بازارگ,buzurg,1
شانایدن,shuniidan,1
ناوش,nosh,1
غم ناک,;gam-naak,1
معدن,ma((dan,1
سامای,asaamii,1
عاطر,((i:tr,1
تاشنہ کامای,tishnah-kaamii,1
کاشادوبست,kushaad-o-bast,1
بی درودایوار,be-dar-o-diivaar,1
ماقدّر,muqaddar,1
نار,naar,1
سطح,sa:t;h,1
نا انصاف,naa-in.saaf,1
نای,naay,1
ترانہ,taraanah,1
اشنائای,aashnaa))ii,1
ٹاکڑا,;tuk;raa,1
اغاوش کاشائای,aa;gosh-kushaa))ii,1
زیر بار,zer-baar,1
ماحال,mu;haal,1
باجھانا,bujhaanaa,1
پکڑنا,pak;rnaa,1
طاومار,:tuumaar,1
برائی,baraa))e,1
دالودست,dil-o-dast,1
پھاراو,phiro,1
غمزہوعاشوہودا,;gamzah-o-((ishvah-o-adaa,1
در خور,dar-;xvar,1
یک عالموعالم,yak-((aalam-o-((aalam,1
اوک,ok,1
خرابات,;xaraabaat,1
چاور,chor,1
حدایث,;hadii;s,1
مجماوعہ,majmuu((ah,1
نقشا,naqshaa,1
یک جہان,yak-jahaan,1
بی خراوش,be-;xarosh,1
قامار خانہ,qimaar-;xaanah,1
دال ساتانای,dil-sitaanii,1
غلط بردار,;gala:t-bardaar,1
نا امّایدوارای,naa-ummiidvaarii,1
غمّازای,;gammaazii,1
عاقاوبت,((uquubat,1
عاشوہ,((ishvah,1
دولت,daulat,1
نایام,niyaam,1
غم گاسارای,;gam-gusaarii,1
رقص,raq.s,1
ابلہ,aablah,1
ذہن,;zahn,1
ساست راو,sust-ruu,1
زعم,za((m,1
کھاوئی,kho))e,1
جاؤگی,jaa))oge,1
مزار,mazaar,1
ہدف,hadaf,1
بی داماغ,be-dimaa;g,1
غرایبان,;gariibaa;n,1
سر کش,sar-kash,1
نافہ,naafah,1
نشیبوفراز,nasheb-o-faraaz,1
چڑھ,cha;rh,1
معراض,ma((ri.z,1
بی خوادایوہاشیارای,be-;xvudii-o-hushyaarii,1
خراوش,;xarosh,1
رعنائای,ra((naa))ii,1
پاشت خار,pusht-;xaar,1
پاگھلنا,pighalnaa,1
شاکوہ سنج,shikvah-sanj,1
شاعلہ بار,shu((lah-baar,1
عمار,a((maar,1
حمزہ,;hamzah,1
کھرا,kharaa,1
نوحہ گر,nau;hah-gar,1
طمع,:tama((,1
دب,adab,1
برق خارام,barq-;xiraam,1
زمزمہ,zamzamah,1
طیاور,:tayuur,1
چاےن,chain,1
پانہانای,pinhaanii,1
شاورایدگای,shoriidagii,1
ماہر گایا,mihr-giyaa,1
مان جاملہ,min-jumlah,1
نا یافت,naa-yaaft,1
ناکمّا,nikammaa,1
رنگارنگ,rangaarang,1
اختالاط,i;xtilaa:t,1
ماصاحاب,mu.saa;hib,1
صیّاد,.saiyaad,1
کواکاب ساپہ,kavaakib-sipah,1
خازانای,;xizaanii,1
پاداش,paadaash,1
خواش حال,;xvush-;haal,1
خاون نابہ فاشان,;xuun-naabah-fishaan,1
ساتم ظرایف,sitam-:zariif,1
ختم,;xatm,1
کائای,kaa))ii,1
بیربطای,berab:tii,1
ہنگامہ ارا,hangaamah-aaraa,1
راوداد,ruudaad,1
دستوپا,dast-o-paa,1
داو عالم دشت,do-((aalam-dasht,1
معشاوقایوبی حوصلگای,ma((shuuqii-o-be-;hau.salagii,1
طبایعتاون,:tabii((ato;n,1
اب جاو,aab-juu,1
تفراقہ,tafriqah,1
وراق,auraaq,1
ماے پرست,mai-parast,1
سباو,sabuu,1
بی عاشق,be-((ishq,1
سالوانا,silvaanaa,1
سر پنجہ,sar-panjah,1
گاریہولب,giryah-o-lab,1
پرای چہرہ,parii-chahrah,1
بی پردہ,be-pardah,1
جنگل,jangal,1
مالک,mulk,1
سمجھیاو,samajhyo,1
شاعار,shaa((ir,1
بیباکایوگاستاخای,bebaakii-o-gustaa;xii,1
غالام,;gulaam,1
صاعاقہوشاعلہوسایماب,.saa((iqah-o-shu((lah-o-siimaab,1
ساوتا,sotaa,1
باغ بانوکف,baa;g-baan-o-kaf,1
ارم,iram,1
تالایف,taaliif,1
ناگہانای,naagahaanii,1
ماسرّت,musarrat,1
قایاس,qiyaas,1
چاین,chiin,1
ماٹانا,mi;taanaa,1
ارمایدگای,aaramiidagii,1
ز بسکاہ,z-baskih,1
ناماو,numuu,1
بی طلب,be-:talab,1
ماقدار,miqdaar,1
مالاقات,mulaaqaat,1
کباب,kabaab,1
شادّت,shiddat,1
خجلت,;xajlat,1
گال دستہ,gul-dastah,1
ہم دایگر,ham-diigar,1
ناسیہونقد,nisyah-o-naqd,1
ہاوجایاو,huujiyo,1
سایہ پاوش,siyah-posh,1
در تاشنگای ماردہ,dar-tishnagii-murdah,1
تاناک ابای,tunuk-aabii,1
بی خواد,be-;xvud,1
مہجاور,mahjuur,1
دالوداین,dil-o-dii;n,1
عذاب,((a;zaab,1
فضا,fa.zaa,1
مادّعیٰ,mudda((;aa,1
خاون نابہ,;xuun-naabah,1
شرف,sharaf,1
داکان,dukaan,1
فاساردگای,fusurdagii,1
جاموساباو,jaam-o-subuu,1
مرض,mara.z,1
زکات,zakaat,1
ترسنا,tarasnaa,1
برات,baraat,1
جلوہ گاہ,jalvah-gaah,1
چارہ گر,chaarah-gar,1
بادبان,baadbaan,1
در ہوا,dar-havaa,1
عانان گاسیختہ,((inaan-guse;xtah,1
زباونای کش,zabuunii-kash,1
مہشر,mahshar,1
شجر,shajar,1
وا ماندگایان,vaa-maa;ndagiyaan,1
نظّارہوخیال,na:z:zaarah-o-;xayaal,1
اشتایاق نگیز,ishtiyaaq-angez,1
چمنوخاوبای,chaman-o-;xuubii,1
تسبایح,tasbii;h,1
سلام,salaam,1
ساینہ گاداز,siinah-gudaaz,1
ملخ,mala;x,1
گارانای,giraanii,1
پاےغارہ جاو,pai;gaarah-juu,1
ہاشیارای,hushyaarii,1
محمال,ma;hmil,1
مرایض,marii.z,1
قدّ,qadd,1
چار موج,chaar-mauj,1
تتار,tataar,1
جاگر دارای,jigar-daarii,1
دال کش,dil-kash,1
اجابت,ijaabat,1
شامت,shaamat,1
پند,pand,1
سر تا پا,sar-taa-paa,1
نخشب,na;xshab,1
وضع,va.z((,1
پایر زن,piir-zan,1
باختن,baa;xtan,1
جان ساپارای,jaan-sipaarii,1
بام,baam,1
ناجات,nijaat,1
راہا,rihaa,1
باگ,baag,1
کامال,kaamil,1
بی پناہ,be-panaah,1
کراشمہ,karishmah,1
تاخم,tu;xm,1
پاےوستہ,paivastah,1
خاو کردہ,;xuu-kardah,1
قایاود,quyuud,1
بہمن,bahman,1
ختر شامارای,a;xtar-shumaarii,1
نباتای,nabaatii,1
خواہاشی,;xvaahishe,1
پردہ دار,pardah-daar,1
حمّام,;hammaam,1
بی بانیاد,be-bunyaad,1
مابتلا,mubtalaa,1
شاکیب,shikeb,1
گرم بازار,garm-baazaar,1
گالاو,guluu,1
عایما,((iimaa,1
مقطع,maq:ta((,1
شرعوائاین,shar((-o-aa))iin,1
شیا,ashyaa,1
غم گاسار,;gam-gusaar,1
پردا,pardaa,1
ساراشک الاودہ,sirishk-aaluudah,1
یک فغان,yak-af;gaan,1
ورق گردانای,varaq-gardaanii,1
ماوحّاد,muva;h;hid,1
بیدار,bedaar,1
نایم شبای,niim-shabii,1
خاون شادہ,;xuun-shudah,1
معذاور,ma((;zuur,1
فاضاول,fu.zuul,1
لاغر,laa;gar,1
رواشومستای,ravish-o-mastii,1
ذاہار,;zaahir,1
قطرہوموجوحاباب,qa:trah-o-mauj-o-;hubaab,1
تمکاینوضبط,tamkiin-o-.zab:t,1
ظالمت کدہ,:zulmat-kadah,1
خانہ وایران سازای,;xaanah-viiraan-saazii,1
ضوق,.zauq,1
فتایلہ,fatiilah,1
تاہمت کش,tuhmat-kash,1
معماوری,ma((muure,1
مکاین,makiin,1
تمکاین ازما,tamkiin-aazmaa,1
موجاود,maujuud,1
مادام,mudaam,1
بادوبہ,baad-o-bah,1
قالزام اشامای,qulzum-aashaamii,1
ماہر علم,mihr-((alam,1
نزدایک,nazdiik,1
نازوغمزہ,naaz-o-;gamzah,1
عربدہ جاو,((arbadah-juu,1
کاوس,kos,1
دالوجاگر,dil-o-jigar,1
صد جلوہ,.sad-jalvah,1
شاکیبوصبر,shikeb-o-.sabr,1
ساراشک,sirishk,1
صاعاقہ,.saa((iqah,1
ماضمحال,mu.zma;hil,1
خاکاستر ناشاینای,;xaakistar-nishiinii,1
معشاوق فریبای,ma((shuuq-farebii,1
صد نظر,.sad-na:zar,1
تمکاینوہاوش,tamkiin-o-hosh,1
اس,aas,1
پھاوڑ,pho;r,1
داشوارای,dushvaarii,1
شہپر,shahpar,1
محرم,ma;hram,1
پار شاور,pur-shor,1
ابرام,ibraam,1
راہ ناما,raah-numaa,1
بادہ اشامای,baadah-aashaamii,1
طاؤس,:taa))uus,1
پشیمان,pashemaan,1
دھاوکی,dhoke,1
خانہ خرابای,;xaanah-;xaraabii,1
بی حوصلگای,be-;hau.slagii,1
سماع,samaa((,1
زوال,zavaal,1
سادہ,saadah,1
ماہرومہ,mihr-o-mah,1
بھائای,bhaa))ii,1
باچھانا,bichhaanaa,1
اہتازاز,ihtizaaz,1
سخت جانای,sa;xt-jaanii,1
فگار,afgaar,1
برسنا,barasnaa,1
مردامک,mardumak,1
دوڑانا,dau;raanaa,1
مافلاس,muflis,1
سوالوجواب,savaal-o-javaab,1
کار گاہ,kaar-gaah,1
سروسامان,sar-o-saamaan,1
روندنا,rau;ndnaa,1
راگ,raag,1
ندامت,nadaamat,1
عایاوب,((uyuub,1
بد خواہ,bad-;xvaah,1
جان,jaa;n,1
اتاشاین,aatishiin,1
استاوارای,ustuvaarii,1
قرایب,qariib,1
سمجھاونا,samjhaavnaa,1
بہنا,bahnaa,1
دراون,daruun,1
دستار,dastaar,1
گاڑھاو,gaa;rho,1
طفال,a:tfaal,1
نشاط اہنگ,nashaa:t-aahang,1
بائاث,baa))i;s,1
راہرو,raahrau,1
جھاوٹ,jhuu;t,1
راتبہ,rutbah,1
باستانای,bustaanii,1
کار گر,kaar-gar,1
قابلہ ناما,qiblah-numaa,1
سالک,silk,1
چشم نامائای,chashm-numaa))ii,1
ورع,vara((,1
فاتنہوفساد,fitnah-o-fasaad,1
سنبھلنا,sa;nbhalnaa,1
گارداب,girdaab,1
کاساو,kisuu,1
عادت,((aadat,1
لکھنؤ,lakhna))uu,1
صرفہ,.sarfah,1
شاداب,shaadaab,1
صد گاونہ,.sad-guunah,1
جاگایر,jaagiir,1
ہاوگای,hogii,1
لال,laal,1
لام,laam,1
بی ابراو,be-aabruu,1
سنگاین,sangiin,1
اب دار,aab-daar,1
ملنا,malnaa,1
چار داہم,chaar-duham,1
وحشت خارامای,va;hshat-;xiraamii,1
سایہ مست,siyah-mast,1
لب تاشنہ,lab-tishnah,1
تیورای,tevarii,1
شاوراش,shorish,1
سر مستایا,sar-mastiii,1
عل؛ای ل رغم,((al;ii-al-ra;gm,1
قط,qa:t,1
اشافتہ نوا,aashuftah-navaa,1
ستایاش گر,sataayish-gar,1
فشار,fashaar,1
سراشتہ دارای,sarishtah-daarii,1
پارکارای,purkaarii,1
عاشقونا گازایر,((ishq-o-naa-guziir,1
وافاور,vufuur,1
خاوبان,;xuubaan,1
سر ب سر,sar-ba-sar,1
برہمن,barhaman,1
گاران مایگای,giraan-maayagii,1
جمعایّت,jam((iyyat,1
خانہ وایران ساز,;xaanah-viiraan-saaz,1
باوتی,bote,1
کافای,kaafii,1
راہورسم,raah-o-rasm,1
گازشتہ,guzashtah,1
ماواخذہ,muvaa;xa;zah,1
کاےفاییت,kaifiiyat,1
جوان مرگ,javaan-marg,1
طافلان,:tiflaan,1
ناچار,naachaar,1
تاشنہ کام,tishnah-kaam,1
پ,pa,1
غم خانہ,;gam-;xaanah,1
گز,gaz,1
حیاتوبند,;hayaat-o-band,1
کھینچاو,khe;ncho,1
کالباد,kaalbud,1
رنجاورای,ranjuurii,1
گہ,gah,1
فقایر,faqiir,1
کلیجا,kalejaa,1
ہم,aham,1
سایاست,siyaasat,1
ہم مشرب,ham-mashrab,1
لایالای,liyaalii,1
پیاس,pyaas,1
پچ,pach,1
لگن,lagan,1
براو,abruu,1
بی دستوپائای,be-dast-o-paa))ii,1
ساتد,sitad,1
وضاع,au.zaa((,1
کواکاب ساپہوماہر علم,kavaakib-sipah-o-mihr-((alam,1
ائانہ خانہ,aa))inah-;xaanah,1
واژ گاون,vaazh-guun,1
غرایب نواز,;gariib-navaaz,1
بایمارای,biimaarii,1
خطّوخال,;xa:t:t-o-;xaal,1
بانگ,baa;ng,1
شق,shaq,1
ٹالنا,;taalnaa,1
نو بہار,nau-bahaar,1
اہن,aahan,1
غرقہ,;garqah,1
زایاد,ziyaad,1
در پ,dar-pa,1
لالہوگالونسراین,laalah-o-gul-o-nasriin,1
قاے,qai,1
خواد دارای,;xvud-daarii,1
بی دوا,be-davaa,1
کانٹا,kaa;n;taa,1
فسان,fasaan,1
نایوناوش,naay-o-nosh,1
خاکاستر,;xaakistar,1
بی شمع,be-sham((a,1
لکد کاوب,lakad-kob,1
ازاداون,aazaado;n,1
کندھا,kandhaa,1
امد امد,aamad-aamad,1
طبع,:tab((,1
اخفا,i;xfaa,1
ماےونگباین,mai-o-angabiin,1
نا گازایر,naa-guziir,1
پائای,paa))ii,1
خاو گر,;xuu-gar,1
خارقہوسجّادہ,;xirqah-o-sajjaadah,1
تصوایر ناما,ta.sviir-numaa,1
ہم پیشہوہم مشربوہم راز,ham-peshah-o-ham-mashrab-o-ham-raaz,1
خواد ارائای,;xvud-aaraa))ii,1
حساود,;hasuud,1
جادائای,judaa))ii,1
شفق الاودہ,shafaq-aaluudah,1
پار پیچوخم,pur-pech-o-;xam,1
چاہ,chaah,1
بط,ba:t,1
سر سبز,sar-sabz,1
عاشقومزداورای,((ishq-o-mazduurii,1
بی شراب,be-sharaab,1
پار شاکن,pur-shikan,1
مہ طلعت,mah-:tal((at,1
سنجاب,sanjaab,1
پرستارای,parastaarii,1
اسمانای,aasmaanii,1
یکتائای,yaktaa))ii,1
اتاش بار,aatish-baar,1
دال جمعای,dil-jam((ii,1
کسب,kasb,1
یادگار,yaadgaar,1
عاشرت گہ,((ishrat-gah,1
لاش,laash,1
اردای,urdii,1
رہورسم,rah-o-rasm,1
پاینس,piinas,1
مادّعایودایدہ,mudda((ii-o-diidah,1
اتاش دایدہ,aatish-diidah,1
وا گردایدہ,vaa-gardiidah,1
ہم نامای,ham-naamii,1
نغمہ سنج,na;gmah-sanj,1
نایند,niind,1
خاتام,;xaatim,1
خانقاہ,;xaanaqaah,1
غلط نداز,;gala:t-andaaz,1
خاتار,;xaatir,1
کم ازار,kam-aazaar,1
ڈھانپنا,;dhaa;npnaa,1
تجداید,tajdiid,1
ہم نفس,ham-nafas,1
اعتاقاد,i((tiqaad,1
باعد,bu((d,1
خان مان,;xaan-maan,1
بھاون,bho;n,1
دالودایدہ,dil-o-diidah,1
رماغان,armu;gaa;n,1
حظّ,;ha:z:z,1
داکھائای,dikhaa))ii,1
کفایل,kafiil,1
طنّاز,:tannaaz,1
باو,bo,1
نازاکای,naazukii,1
سمند,samand,1
راوبکار,ruubkaar,1
لاٹتنا,lu;ttnaa,1
ہم ناشاین,ham-nishiin,1
ساباک دست,subuk-dast,1
نمک پاش,namak-paash,1
برشکال,barshkaal,1
خاوناین نوا,;xuuniin-navaa,1
مستانہ,mastaanah,1
حرایص,;harii.s,1
لگاونا,lagaavnaa,1
حل,;hall,1
غالایہ ماو,;gaaliyah-mo,1
رسمورہ,rasm-o-rah,1
ذامّہ,;zimmah,1
بنات ال نعش,banaat-ul-na((sh,1
با واجاود,baa-vujuud,1
شاہانشاہ,shaahinshaah,1
سر گاران,sar-giraan,1
درد مند,dard-mand,1
ساوزاش,sozish,1
کشش,kashash,1
ناب,naab,1
طاعمہ,:tu((mah,1
راہ گازر,raah-guzar,1
عالای گاہر,((aalii-guhar,1
ریزاش,rezish,1
مازاج,mizaaj,1
صرایر,.sariir,1
وحدت,va;hdat,1
خوارشید,;xvurshed,1
خام,;xaam,1
ہاونگای,ho;ngii,1
زاعم,zu((m,1
سیّارہ,saiyaarah,1
صنم کدہ,.sanam-kadah,1
حاجران,;hijraa;n,1
مان,amaa;n,1
تپاک,tapaak,1
ناک,naak,1
حرام,;haraam,1
ماراد,muraad,1
بی حاس,be-;his,1
ماقرّر,muqarrar,1
منصاور,man.suur,1
اچھلنا,uchhalnaa,1
فساون,afsuun,1
فساوس,afsuus,1
بالای,baalii,1
سر نامہ,sar-naamah,1
نبرد پیشہ,nabard-peshah,1
مردانہ,mardaanah,1
علم,((alam,1
داکھلاونا,dikhlaavnaa,1
مشہاور,mashhuur,1
جلانا,jalaanaa,1
ناے,nai,1
غاسل,;gusl,1
نم,nam,1
مشہاود,mashhuud,1
ہفت,haft,1
توان,tavaan,1
اغاوش کاشا,aa;gosh-kushaa,1
جوّالہ,javvaalah,1
فشاردن,afshurdan,1
دال ازاردگان,dil-aazurdagaan,1
خالاق,;xaaliq,1
ناکتہ چاین,nuktah-chiin,1
داور دراز,duur-daraaz,1
جان گاسال,jaan-gusil,1
ترکش,tarkash,1
انکار,inkaar,1
گاریز پا,gurez-paa,1
بچّا,bachchaa,1
جان فازا,jaan-fizaa,1
راس,raas,1
یک شہر,yak-shahr,1
رہوساتم,rah-o-sitam,1
سرو قد,sarv-qad,1
پیش دستای,pesh-dastii,1
خادا پرست,;xudaa-parast,1
پرستاش,parastish,1
داغ سامان,daa;g-saamaan,1
گال فام,gul-faam,1
قدایم,qadiim,1
گنج,ganj,1
احتایاط,i;htiyaa:t,1
این,iin,1
پردہ سنج,pardah-sanj,1
سر چشمہ,sar-chashmah,1
فساد,fasaad,1
مجباور,majbuur,1
جھاڑنا,jhaa;rnaa,1
بقا,baqaa,1
ناجاوم,nujuum,1
پار عربدہ,pur-((arbadah,1
جاسم,jism,1
باتاون,baato;n,1
وا رستہ,vaa-rastah,1
ز بس,z-bas,1
سالسالہ,silsilah,1
لطمہ,la:tmah,1
راوکی,roke,1
زایست,ziist,1
فاتراک,fitraak,1
گہوبی گہ,gah-o-be-gah,1
راہائای,rihaa))ii,1
قاےسوکاوہکن,qais-o-kohkan,1
نازودا,naaz-o-adaa,1
خاداوند,;xudaavand,1
بعاید,ba((iid,1
ماشکال پسند,mushkil-pasand,1
پیشہ,peshah,1
وظایفہ خوار,va:ziifah-;xvaar,1
جارئت ازما,jur))at-aazmaa,1
چابھاو,chubho,1
سمائای,samaa))ii,1
زارای,zaarii,1
اہوفریاد,aah-o-faryaad,1
ہوا خواہای,havaa-;xvaahii,1
ائانہ دارای,aa))inah-daarii,1
عزم,((azm,1
غفلت شاعارای,;gaflat-shi((aarii,1
دھاوان,dhuvaan,1
شاکر,shukr,1
رقم,raqam,1
بی حوصلگای,be-;hau.salagii,1
باغ بانای,baa;g-baanii,1
ماہر وش,mihr-vash,1
لعلوگاہر,la((l-o-guhar,1
افاق,aafaaq,1
نالہ فرسائای,naalah-farsaa))ii,1
بی پرتو,be-partav,1
اختاراع,i;xtiraa((,1
سبزہ زار,sabzah-zaar,1
بی داد فن,be-daad-fan,1
چھاوڑیں‌گے,chho;re;nge,1
پھنسانا,pha;nsaanaa,1
لحظہ,la;h:zah,1
بی مادّعا,be-mudda((aa,1
